"PerNo","PerStatus","年資層級A","年齡層級","年資層級B","升遷速度","眷屬量","婚姻狀況","工作資歷5","近一年請假數B","近三月請假數B","sex","近一年請假數A","特殊專案佔比","訓練時數C","任職前工作平均年數","工作分類"
7447,0,4,7,3,1,1,1,0,0,0,1,5,0,5,1,2
7447,0,4,7,3,1,1,1,0,0,0,1,5,0,1,1,2
7447,0,4,7,3,1,1,1,0,0,0,1,7,0,2,1,2
7447,0,4,8,3,2,1,1,0,0,0,1,7,0,1,1,2
7450,0,2,4,2,3,1,2,1,0,0,1,8,0,2,0,1
7450,0,2,5,2,3,1,2,1,0,0,1,6,0,1,0,1
7450,0,2,5,2,3,1,2,1,0,0,1,6,2,1,0,1
7450,0,2,5,2,3,1,2,1,0,0,1,7,1,3,0,1
7451,0,2,6,1,1,0,2,0,0,0,1,6,0,5,1,1
7451,0,2,6,1,1,1,2,0,0,0,1,7,0,4,1,1
7451,0,2,6,1,2,1,2,0,0,0,1,7,0,2,1,1
7451,0,2,7,2,1,1,2,0,0,0,1,7,0,6,1,1
7456,0,2,5,2,3,0,1,1,0,0,1,7,0,1,0,1
7456,0,2,6,2,3,0,1,1,0,0,1,7,0,1,0,1
7456,0,2,6,2,3,0,1,1,0,0,1,6,0,1,0,1
7456,0,2,6,2,3,0,1,1,0,0,1,7,2,1,0,1
7457,1,7,11,6,2,1,1,1,0,0,1,3,1,5,1,1
7458,0,2,5,2,3,0,2,0,0,0,0,6,0,2,0,1
7458,0,2,6,2,3,0,2,0,0,0,0,6,0,2,0,1
7458,0,2,6,2,3,0,2,0,0,0,0,6,0,5,0,1
7458,0,3,6,3,4,0,2,0,0,0,0,7,0,2,0,1
7459,1,2,5,1,2,3,1,0,0,0,1,7,0,1,1,1
7463,0,2,5,2,1,2,1,1,0,0,1,7,0,1,0,1
7463,0,2,6,2,1,3,1,1,0,0,1,8,1,3,0,1
7463,0,2,6,2,1,2,1,1,0,0,1,8,0,1,0,1
7463,1,2,6,2,2,2,1,1,0,0,1,6,1,1,0,1
7466,0,6,11,6,1,1,1,0,0,0,0,5,0,2,0,2
7466,0,6,11,6,2,1,1,0,0,0,0,7,0,2,0,2
7466,0,6,11,6,2,2,1,0,0,0,0,6,1,2,0,2
7466,0,7,12,7,2,1,1,0,0,0,0,2,1,3,0,2
7468,0,3,6,3,4,2,1,1,0,0,1,6,1,1,0,1
7468,0,3,7,3,5,2,1,1,0,0,1,6,0,0,0,1
7468,0,3,7,3,5,2,1,1,0,0,1,6,0,2,0,1
7468,0,4,7,4,1,2,1,1,0,0,1,9,3,1,0,1
7469,0,2,6,2,3,2,1,1,0,0,1,6,0,1,0,1
7469,0,2,6,2,3,3,1,1,0,0,1,6,2,1,0,1
7469,0,3,7,3,4,3,1,1,0,0,1,6,1,1,0,1
7469,0,3,7,3,1,3,1,1,0,0,1,6,0,1,0,1
7471,0,3,6,3,1,0,2,1,0,0,1,7,0,1,0,1
7471,0,3,6,3,1,0,2,1,0,0,1,7,1,1,0,1
7475,0,2,4,2,3,1,1,0,0,0,0,7,0,1,0,1
7475,0,3,5,3,4,1,1,0,0,0,0,7,0,1,0,1
7475,0,3,5,3,4,2,1,0,0,0,0,7,0,2,0,1
7475,0,3,5,3,4,1,1,0,0,0,0,8,0,4,0,1
7476,0,3,7,3,4,3,1,0,0,0,0,6,2,1,1,1
7476,0,3,7,3,1,3,1,0,0,0,0,6,8,1,1,1
7476,0,4,8,3,1,3,1,0,0,0,0,6,8,4,1,1
7476,0,4,8,3,1,3,1,0,0,0,0,5,7,2,1,1
7477,0,5,10,4,5,1,1,0,0,0,1,8,1,1,1,1
7477,0,5,10,5,5,1,1,0,0,0,1,6,0,1,1,1
7477,0,5,10,5,6,1,1,0,0,0,1,6,0,1,1,1
7477,0,5,11,5,6,1,1,0,0,0,1,7,0,1,1,1
7479,0,6,10,5,4,0,2,0,0,0,0,6,0,2,1,2
7479,0,6,10,5,4,0,2,0,0,0,0,6,0,1,1,2
7479,0,6,11,5,4,0,2,0,0,0,0,7,0,1,1,2
7479,0,7,11,6,5,0,2,0,0,0,0,9,0,1,1,2
7481,0,4,8,4,1,0,1,0,0,0,1,6,11,2,1,1
7481,0,4,8,4,2,0,1,0,0,0,1,6,12,1,1,1
7481,0,5,8,4,2,0,1,0,0,0,1,6,6,2,1,1
7481,0,5,9,5,2,0,1,0,0,0,1,6,6,1,1,1
7485,0,2,4,1,1,0,2,0,6,0,0,8,0,3,1,1
7486,0,2,4,2,1,0,1,1,0,0,1,7,0,1,0,1
7486,0,2,4,2,2,0,1,1,0,0,1,6,0,3,0,1
7486,0,2,5,2,2,0,1,1,0,0,1,6,0,1,0,1
7486,0,3,5,3,2,0,1,1,0,0,1,6,0,1,0,1
7487,0,1,2,1,1,1,2,1,0,0,1,6,0,2,0,1
7487,0,1,3,1,1,1,2,1,0,0,1,5,1,3,0,1
7487,0,1,3,1,2,1,2,1,0,0,1,7,1,9,0,1
7490,0,6,10,6,2,3,1,1,0,0,1,6,0,4,0,1
7490,0,6,11,6,3,3,1,1,0,0,1,6,1,1,0,1
7490,0,6,11,6,3,3,1,1,0,0,1,6,1,1,0,1
7490,0,6,11,6,3,3,1,1,0,0,1,5,1,1,0,1
7491,1,1,2,1,1,0,2,1,0,0,1,6,0,2,0,1
7492,0,1,2,1,1,0,2,0,0,0,0,6,13,3,0,1
7492,0,1,2,1,1,0,2,0,0,0,0,5,10,1,0,1
7496,0,3,7,1,1,0,1,0,0,0,0,5,1,4,1,1
7496,1,3,8,1,1,0,1,0,0,0,0,5,1,1,1,1
7498,0,2,6,1,1,2,1,0,0,0,1,3,1,2,1,1
7498,0,2,6,1,1,2,1,0,0,0,1,6,1,1,1,1
7498,1,2,7,2,1,2,1,0,0,0,1,5,1,1,1,1
7499,0,2,6,1,1,2,1,0,1,1,1,8,0,1,1,1
7505,1,3,6,3,2,0,2,1,0,0,1,8,0,1,0,1
7506,0,2,5,1,2,0,1,0,0,0,1,9,0,2,1,1
7506,0,2,5,2,2,1,1,0,0,0,1,10,0,4,1,1
7506,0,2,6,2,2,0,1,0,0,0,1,10,1,0,1,1
7508,0,3,6,3,3,0,2,1,0,0,1,6,1,2,0,1
7508,0,3,6,3,3,0,1,1,0,0,1,6,0,1,0,1
7508,0,3,6,3,4,1,1,1,0,0,1,6,0,1,0,1
7508,0,4,7,4,4,0,1,1,0,0,1,5,0,1,0,1
7509,0,5,9,5,2,3,1,0,0,0,0,5,0,0,0,2
7509,0,5,9,5,2,3,1,0,0,0,0,6,0,2,0,2
7509,0,6,9,6,2,3,1,0,0,0,0,6,0,1,0,2
7509,0,6,10,6,3,3,1,0,0,0,0,5,0,1,0,2
7510,0,2,6,1,1,0,2,0,0,0,1,6,0,2,1,1
7510,0,2,7,1,2,0,1,0,0,0,1,3,0,1,1,1
7510,0,2,7,1,2,0,1,0,0,0,1,4,0,2,1,1
7512,0,1,3,1,2,0,2,0,0,0,1,5,11,1,1,1
7512,0,1,3,1,2,0,2,0,0,0,1,6,1,1,1,1
7512,0,2,4,2,2,0,1,0,0,0,1,7,0,1,1,1
7512,0,2,4,2,2,1,1,0,0,0,1,6,1,1,1,1
7513,0,6,9,5,3,2,1,0,0,0,0,6,1,1,1,2
7513,0,6,9,5,1,2,1,0,0,0,0,6,0,1,1,2
7513,0,7,10,5,1,2,1,0,0,0,0,6,0,1,1,2
7513,0,7,10,6,1,2,1,0,0,0,0,4,1,1,1,2
7514,0,6,11,6,6,1,2,0,0,0,0,6,15,2,1,1
7514,0,6,11,6,7,1,2,0,0,0,0,6,15,1,1,1
7514,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7514,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7515,1,1,5,1,1,0,1,1,0,0,1,8,0,5,0,1
7517,0,4,8,1,1,2,1,0,0,0,1,6,1,3,2,1
7517,0,4,8,1,2,2,1,0,0,0,1,7,1,1,2,1
7517,0,4,9,1,2,2,1,0,0,0,1,6,0,2,2,1
7517,0,4,9,2,2,2,1,0,0,0,1,8,1,4,2,1
7519,0,1,4,1,1,1,2,0,0,0,1,8,0,1,0,1
7522,0,2,5,2,3,0,2,0,0,0,1,7,0,1,0,1
7522,0,3,5,2,3,1,2,0,0,0,1,9,0,1,0,1
7522,0,3,6,2,1,1,2,0,0,0,1,8,1,1,0,1
7522,0,3,6,3,1,1,2,0,1,1,1,5,3,2,0,1
7524,0,2,4,2,1,0,1,1,0,0,1,6,0,1,0,1
7524,1,2,4,2,2,2,1,1,0,0,1,6,1,1,0,1
7525,0,3,6,3,2,0,1,1,0,0,1,5,1,4,0,1
7525,0,3,6,3,2,0,1,1,0,0,1,6,1,2,0,1
7525,0,4,7,4,2,0,1,1,0,0,1,10,2,1,0,1
7525,1,4,7,4,2,0,1,1,0,0,1,7,2,2,0,1
7526,0,7,11,6,1,0,1,0,0,0,0,5,1,7,1,1
7526,0,7,11,6,2,1,1,0,0,0,0,4,1,2,1,1
7526,0,7,12,6,2,1,1,0,0,0,0,5,1,2,1,1
7526,0,7,12,6,2,1,1,0,0,0,0,6,1,1,1,1
7528,0,4,7,4,2,2,1,1,0,0,1,10,0,2,0,1
7528,0,4,7,4,2,2,1,1,0,0,1,10,0,1,0,1
7528,0,4,7,4,2,2,1,1,0,0,1,9,0,1,0,1
7528,0,4,8,4,3,0,1,1,0,0,1,7,0,1,0,1
7529,0,1,3,1,1,0,2,0,0,0,1,6,1,3,0,1
7529,0,1,3,1,1,0,2,0,0,0,1,5,1,0,0,1
7529,0,1,4,1,2,0,2,0,0,0,1,5,0,2,0,1
7529,0,2,4,2,2,0,2,0,0,0,1,7,1,1,0,1
7530,0,6,12,2,1,1,1,0,0,0,1,6,0,4,2,2
7530,0,6,12,2,1,1,1,0,0,0,1,5,0,2,2,2
7530,0,6,12,2,1,1,1,0,0,0,1,5,0,2,2,2
7531,0,5,10,5,2,0,1,1,0,0,1,6,1,5,0,2
7532,0,1,4,1,1,0,2,1,0,0,1,6,9,1,1,1
7532,0,1,5,1,1,0,2,1,0,0,1,6,15,1,1,1
7532,0,1,5,1,2,0,2,1,0,0,1,8,3,1,1,1
7532,0,2,5,2,2,0,2,1,0,0,1,6,3,1,1,1
7535,0,3,6,3,3,2,1,1,0,0,1,6,1,1,1,1
7535,0,3,6,3,3,2,1,1,0,0,1,6,1,1,1,1
7535,0,4,7,3,3,2,1,1,0,0,1,6,0,1,1,1
7535,0,4,7,4,4,2,1,1,0,0,1,6,1,2,1,1
7543,0,5,8,5,4,2,1,0,0,0,0,6,5,2,1,1
7543,0,5,8,5,4,2,1,0,0,0,0,6,0,1,1,1
7543,0,5,8,5,4,2,1,0,0,0,0,6,0,2,1,1
7543,0,5,9,5,5,2,1,0,0,0,0,10,0,2,1,1
7545,0,3,5,1,2,0,1,0,0,0,0,7,0,1,0,2
7545,0,3,5,2,1,2,1,0,0,0,0,6,0,3,0,2
7548,0,2,4,1,1,2,1,0,0,0,1,8,8,2,1,1
7549,1,1,2,1,1,0,2,1,0,0,1,7,1,2,1,1
7555,0,2,3,1,1,0,2,0,1,1,0,8,7,0,1,1
7555,0,2,4,1,2,0,2,0,0,0,0,6,5,0,1,1
7555,0,2,4,1,2,0,2,0,0,0,0,7,9,1,1,1
7556,0,6,11,5,2,1,1,0,0,0,1,5,0,1,2,2
7556,0,6,12,6,2,1,1,0,0,0,1,4,0,1,2,2
7557,1,2,4,2,3,1,2,0,0,0,1,6,0,1,0,1
7559,1,3,6,2,3,1,2,0,0,0,1,7,0,1,0,1
7560,0,2,4,2,1,1,1,1,0,0,1,6,0,1,0,1
7560,0,2,5,2,1,2,1,1,0,0,1,7,0,2,0,1
7560,0,2,5,2,1,2,1,1,0,0,1,7,0,1,0,1
7560,0,3,5,3,2,2,1,1,0,0,1,6,0,0,0,1
7562,0,2,6,1,1,1,1,0,0,0,1,6,1,0,1,1
7562,0,2,6,1,2,1,1,0,0,0,1,5,1,1,1,1
7562,0,3,7,1,2,1,1,0,0,0,1,5,0,0,1,1
7562,0,3,7,2,1,1,1,0,0,0,1,5,1,2,1,1
7563,0,2,4,1,1,2,1,0,1,0,0,7,0,1,2,2
7563,0,2,4,1,1,2,1,0,0,0,0,5,0,3,2,2
7563,0,2,4,1,1,2,1,0,2,2,0,10,1,1,2,2
7563,0,2,5,2,1,2,1,0,2,2,0,11,1,1,2,2
7564,0,6,10,5,3,2,1,0,0,0,0,7,1,1,1,2
7564,0,6,10,5,4,2,1,0,0,0,0,7,0,1,1,2
7564,0,6,10,5,4,2,1,0,0,0,0,6,0,1,1,2
7564,0,6,11,6,4,2,1,0,0,0,0,9,0,2,1,2
7568,0,1,4,1,2,0,2,1,0,0,1,6,0,1,0,1
7568,0,2,4,2,2,0,2,1,0,0,1,6,0,1,0,1
7568,0,2,4,2,2,0,2,1,0,0,1,6,0,1,0,1
7568,0,2,5,2,3,0,2,1,0,0,1,6,0,1,0,1
7572,0,1,3,1,2,0,2,1,0,0,1,8,0,2,0,1
7572,0,2,4,2,2,0,2,1,0,0,1,10,0,2,0,1
7572,0,2,4,2,2,0,2,1,0,0,1,8,0,2,0,1
7572,0,2,4,2,3,0,2,1,0,0,1,11,0,1,0,1
7574,0,3,7,2,3,0,2,0,0,0,1,5,3,1,2,1
7574,0,3,7,3,4,0,2,0,0,0,1,7,1,1,2,1
7574,0,3,8,3,4,0,2,0,0,0,1,7,0,1,2,1
7574,0,3,8,3,4,0,2,0,0,0,1,10,4,1,2,1
7577,0,6,10,6,6,2,1,0,0,0,1,11,0,1,0,1
7577,1,7,11,7,6,2,1,0,0,0,1,11,0,1,0,1
7579,0,2,7,2,1,1,1,0,0,0,0,6,0,4,1,1
7579,0,3,7,2,1,1,1,0,0,0,0,7,0,3,1,1
7579,0,3,8,2,2,1,1,0,0,0,0,6,2,2,1,1
7579,0,3,8,2,2,1,1,0,0,0,0,7,1,2,1,1
7581,0,5,10,5,5,1,1,0,0,0,0,6,0,1,1,2
7581,0,5,10,5,6,2,1,0,0,0,0,6,0,1,1,2
7581,0,6,11,5,6,2,1,0,0,0,0,8,0,2,1,2
7581,0,6,11,6,6,2,1,0,0,0,0,3,0,1,1,2
7582,0,4,6,4,3,1,1,0,0,0,0,6,1,1,1,1
7582,0,5,6,4,3,1,1,0,0,0,0,9,0,1,1,1
7582,0,5,7,5,4,1,1,0,0,0,0,6,0,1,1,1
7582,0,5,7,5,4,2,1,0,0,0,0,6,3,2,1,1
7583,0,1,4,1,1,0,2,0,0,0,1,5,0,2,1,1
7585,0,2,8,1,1,1,1,0,0,0,0,9,14,2,1,1
7585,0,2,8,2,1,1,1,0,0,0,0,6,15,4,1,1
7585,0,2,8,2,1,1,1,0,0,0,0,7,12,1,1,1
7585,0,2,9,2,2,1,1,0,0,0,0,5,3,1,1,1
7587,0,5,8,4,3,1,1,0,0,0,0,6,4,1,1,1
7587,0,5,8,4,4,0,1,0,0,0,0,6,4,1,1,1
7587,0,5,8,5,4,0,1,0,0,0,0,6,6,1,1,1
7587,0,6,9,5,4,0,1,0,0,0,0,5,7,2,1,1
7589,0,3,6,2,2,1,1,0,0,0,0,7,0,2,1,1
7589,0,3,6,2,3,1,1,0,0,0,0,7,0,2,1,1
7589,0,3,7,2,3,1,1,0,0,0,0,6,0,3,1,1
7589,0,3,7,2,3,1,1,0,0,0,0,7,2,2,1,1
7595,0,2,3,1,1,0,2,0,0,0,1,6,1,1,1,1
7595,0,2,4,1,2,0,2,0,0,0,1,7,1,3,1,1
7595,0,2,4,2,2,0,2,0,1,0,1,6,1,1,1,1
7595,0,2,4,2,1,0,2,0,0,0,1,7,3,3,1,1
7599,0,6,11,6,2,1,1,0,0,0,1,4,0,1,2,1
7600,1,4,7,1,1,0,1,0,0,0,0,8,0,3,2,1
7601,0,7,12,6,7,0,2,0,0,0,1,8,4,1,1,1
7601,0,8,12,6,7,0,2,0,0,0,1,6,2,4,1,1
7601,0,8,12,6,7,0,2,0,0,0,1,6,4,1,1,1
7601,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7602,0,2,7,2,1,1,2,0,0,0,1,6,6,4,1,1
7602,0,2,7,2,1,1,2,0,0,0,1,6,1,5,1,1
7602,0,3,8,3,1,0,2,0,0,0,1,6,1,7,1,1
7602,0,3,8,3,2,0,2,0,0,0,1,6,1,1,1,1
7605,0,2,5,2,1,0,1,1,0,0,1,8,0,3,0,1
7605,0,3,5,3,2,0,1,1,0,0,1,10,0,3,0,1
7605,0,3,5,3,2,0,1,1,0,0,1,11,0,1,0,1
7605,0,3,6,3,2,1,1,1,0,0,1,11,0,1,0,1
7607,0,5,11,3,2,2,1,0,0,0,0,5,4,1,2,1
7607,0,6,11,4,2,2,1,0,0,0,0,6,4,1,2,1
7607,0,6,11,4,2,2,1,0,0,0,0,6,0,1,2,1
7607,0,6,12,4,2,2,1,0,0,0,0,7,9,1,2,1
7608,0,7,12,7,6,2,1,0,0,0,1,7,6,1,0,1
7608,0,7,13,7,6,2,1,0,0,0,1,7,7,1,0,1
7610,0,2,6,2,2,3,1,0,0,0,1,6,0,2,1,1
7610,0,3,6,2,2,2,1,0,0,0,1,7,1,1,1,1
7610,0,3,7,3,3,2,1,0,0,0,1,6,0,3,1,1
7610,0,3,7,3,3,2,1,0,0,0,1,6,2,7,1,1
7612,0,4,9,4,3,2,1,0,0,0,1,6,0,1,1,1
7612,0,5,10,4,3,2,1,0,0,0,1,6,2,1,1,1
7612,0,5,10,4,4,2,1,0,0,0,1,6,1,1,1,1
7612,0,5,10,5,4,1,1,0,0,0,1,8,0,1,1,1
7613,1,1,2,1,1,0,2,1,0,0,1,7,1,3,0,1
7618,0,4,8,4,5,0,1,0,0,0,1,6,0,1,1,1
7618,0,4,8,4,6,0,1,0,0,0,1,6,0,1,1,1
7618,0,4,9,4,6,0,1,0,0,0,1,6,1,1,1,1
7618,0,5,9,4,6,0,1,0,0,0,1,4,0,1,1,1
7619,0,4,7,4,4,0,1,0,0,0,1,6,0,1,0,1
7619,0,4,7,4,1,0,1,0,0,0,1,10,0,1,0,1
7619,0,4,8,4,1,0,1,0,0,0,1,6,2,1,0,1
7619,0,5,8,5,1,0,1,0,0,0,1,5,0,1,0,1
7620,0,3,5,1,1,0,2,0,0,0,1,8,5,1,0,1
7622,0,5,10,4,1,0,2,0,1,1,1,10,0,3,1,1
7622,0,6,11,4,2,0,2,0,0,0,1,9,1,2,1,1
7622,0,6,11,4,2,0,2,0,0,0,1,6,1,2,1,1
7622,0,6,11,5,2,0,2,0,0,0,1,6,0,7,1,1
7623,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7623,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7623,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7623,0,3,5,2,1,1,2,0,0,0,1,6,1,2,2,1
7626,0,2,4,2,3,1,1,1,0,0,1,6,0,1,0,1
7626,0,2,4,2,1,1,1,1,0,0,1,6,1,1,0,1
7626,0,2,5,2,1,1,1,1,0,0,1,7,0,1,0,1
7626,0,2,5,2,1,1,1,1,0,0,1,7,0,1,0,1
7628,0,2,3,2,1,0,1,1,0,0,1,10,0,0,0,1
7628,0,2,4,2,1,0,1,1,0,0,1,10,0,2,0,1
7628,0,2,4,2,1,0,1,1,0,0,1,10,0,2,0,1
7628,0,2,4,2,2,0,1,1,0,0,1,11,0,1,0,1
7630,1,1,3,1,2,0,2,1,2,2,1,10,0,5,0,1
7632,0,5,10,5,2,0,2,1,0,0,1,4,15,1,0,1
7632,0,5,10,5,2,0,2,1,0,0,1,6,15,1,0,1
7632,0,5,10,5,2,0,2,1,0,0,1,5,12,0,0,1
7632,0,6,11,6,3,0,2,1,0,0,1,9,11,1,0,1
7633,0,2,5,1,2,1,2,0,0,0,1,8,8,2,1,1
7633,0,2,5,1,2,1,2,0,0,0,1,6,6,1,1,1
7633,0,2,6,2,2,0,2,0,0,0,1,6,3,2,1,1
7633,0,3,6,2,1,1,2,0,0,0,1,9,3,1,1,1
7634,0,6,11,6,5,0,1,0,0,0,1,6,1,1,1,1
7634,0,6,11,6,5,0,1,0,0,0,1,4,2,1,1,1
7634,0,6,12,6,5,0,1,0,0,0,1,4,3,5,1,1
7634,0,6,12,6,5,0,1,0,0,0,1,4,1,2,1,1
7636,0,2,3,1,1,0,2,0,0,0,0,5,0,4,1,2
7636,0,2,3,1,1,0,2,0,0,0,0,4,5,5,1,2
7636,0,2,3,1,1,0,2,0,0,0,0,5,0,1,1,2
7640,0,3,6,3,4,0,1,1,0,0,1,6,0,3,0,1
7640,0,3,7,3,4,0,1,1,0,0,1,6,0,2,0,1
7640,0,3,7,3,4,0,1,1,0,0,1,6,1,3,0,1
7642,0,6,12,5,2,1,1,0,0,0,0,6,0,4,1,1
7642,0,6,12,5,2,1,1,0,0,0,0,6,1,5,1,1
7642,1,6,12,6,2,1,1,0,0,0,0,6,0,3,1,1
7643,0,4,8,3,2,1,2,0,0,0,1,6,5,1,1,1
7643,0,4,8,4,2,1,2,0,0,0,1,6,2,1,1,1
7643,0,4,8,4,3,0,2,0,0,0,1,6,2,1,1,1
7643,0,4,9,4,3,0,2,0,0,0,1,6,5,1,1,1
7644,0,3,7,3,4,2,1,0,0,0,0,9,1,1,1,1
7644,0,4,8,3,1,2,1,0,0,0,0,9,2,5,1,1
7644,0,4,8,3,1,2,1,0,0,0,0,7,1,2,1,1
7644,0,4,8,4,1,2,1,0,0,0,0,8,0,4,1,1
7646,1,2,4,2,3,0,1,1,0,0,1,8,1,2,0,1
7649,0,2,6,1,1,1,2,0,0,0,1,7,0,1,2,1
7649,0,3,6,1,2,0,2,0,0,0,1,7,0,1,2,1
7649,0,3,7,2,2,1,2,0,0,0,1,6,1,1,2,1
7649,0,3,7,2,2,1,2,0,0,0,1,10,1,0,2,1
7653,0,3,11,1,1,0,1,0,0,0,1,4,4,1,2,1
7655,0,1,5,1,1,2,1,0,0,0,1,5,0,6,0,1
7655,0,1,5,1,2,2,1,0,0,0,1,6,0,2,0,1
7655,0,2,6,2,2,3,1,0,0,0,1,6,1,2,0,1
7655,0,2,6,2,2,3,1,0,0,0,1,4,1,3,0,1
7657,0,3,6,2,1,1,1,0,0,0,0,9,0,1,1,1
7657,0,3,6,2,1,1,1,0,0,0,0,8,0,1,1,1
7657,0,4,7,3,1,1,1,0,0,0,0,9,1,1,1,1
7657,0,4,7,3,2,1,1,0,0,0,0,8,0,4,1,1
7659,0,5,11,5,2,1,1,1,0,0,1,6,3,6,0,1
7659,0,6,11,6,2,1,1,1,0,0,1,6,1,1,0,1
7659,0,6,12,6,2,1,1,1,0,0,1,6,1,1,0,1
7659,0,6,12,6,3,1,1,1,0,0,1,6,1,2,0,1
7660,0,3,5,3,4,2,1,0,0,0,0,5,0,1,1,2
7660,0,3,6,3,4,2,1,0,0,0,0,5,0,2,1,2
7660,0,3,6,3,1,2,1,0,0,0,0,6,0,1,1,2
7660,0,3,6,3,1,2,1,0,0,0,0,6,0,2,1,2
7662,0,1,2,1,1,0,2,0,0,0,1,5,2,3,0,1
7662,0,1,3,1,2,0,2,0,0,0,1,8,0,1,0,1
7662,0,2,3,2,2,0,2,0,0,0,1,6,0,2,0,1
7662,0,2,3,2,2,0,2,0,0,0,1,9,2,4,0,1
7663,0,2,4,2,2,0,1,0,0,0,0,6,1,1,1,1
7663,0,3,5,2,2,2,1,0,0,0,0,8,0,2,1,1
7663,0,3,5,3,2,2,1,0,0,0,0,7,0,1,1,1
7663,0,3,5,3,2,2,1,0,0,0,0,9,3,1,1,1
7665,0,3,5,3,1,1,1,1,0,0,1,9,2,1,0,1
7665,0,3,6,3,1,1,1,1,0,0,1,9,1,2,0,1
7665,0,3,6,3,1,1,1,1,0,0,1,9,1,3,0,1
7665,0,3,6,3,2,1,1,1,0,0,1,6,0,4,0,1
7667,0,1,2,1,1,0,2,1,0,0,1,6,0,2,0,1
7667,0,1,3,1,1,0,2,1,0,0,1,7,0,2,0,1
7667,0,1,3,1,2,0,2,1,0,0,1,6,0,2,0,1
7667,0,2,3,2,2,0,2,1,0,0,1,6,1,2,0,1
7670,0,2,5,2,1,1,1,1,0,0,1,6,1,1,0,1
7670,0,3,5,3,2,1,1,1,0,0,1,6,0,1,0,1
7670,0,3,5,3,2,2,1,1,0,0,1,6,2,1,0,1
7670,0,3,6,3,2,2,1,1,0,0,1,6,2,1,0,1
7671,0,6,12,6,9,0,1,0,0,0,1,6,3,2,0,1
7671,0,6,12,6,9,0,1,0,0,0,1,6,5,1,0,1
7671,0,6,12,6,9,0,1,0,0,0,1,6,1,2,0,1
7671,0,7,13,7,10,0,1,0,0,0,1,7,0,1,0,1
7673,1,2,5,2,2,1,2,1,0,0,1,6,0,1,0,1
7677,0,3,5,1,1,1,1,0,0,0,1,6,0,3,1,1
7677,0,3,6,1,1,1,1,0,0,0,1,4,0,5,1,1
7677,1,3,6,2,2,0,1,0,0,0,1,6,1,2,1,1
7681,0,5,9,5,4,1,1,0,0,0,1,8,1,2,1,1
7681,0,5,9,5,5,1,1,0,0,0,1,11,1,3,1,1
7684,0,6,9,4,2,2,1,0,0,0,1,6,2,3,1,1
7684,0,6,9,4,2,2,1,0,0,0,1,6,2,1,1,1
7684,0,6,10,5,2,2,1,0,0,0,1,6,1,1,1,1
7684,0,6,10,5,2,2,1,0,0,0,1,6,1,1,1,1
7685,0,1,5,1,1,1,1,1,0,0,1,5,0,1,0,1
7685,0,1,5,1,1,1,1,1,0,0,1,6,0,1,0,1
7685,0,1,6,1,2,1,1,1,0,0,1,6,0,1,0,1
7686,1,4,8,3,3,1,1,0,1,2,1,5,15,1,1,1
7688,0,5,12,1,2,0,1,0,0,0,1,5,0,1,1,1
7688,0,6,12,1,2,0,1,0,0,0,1,7,0,1,1,1
7688,0,6,12,2,2,0,1,0,0,0,1,6,4,1,1,1
7688,0,6,13,2,3,0,1,0,0,0,1,6,3,1,1,1
7691,0,6,10,6,5,3,1,0,0,0,1,6,1,2,1,1
7691,0,6,11,6,5,3,1,0,0,0,1,6,1,1,1,1
7691,0,6,11,6,5,3,1,0,0,0,1,6,1,4,1,1
7691,0,6,11,6,5,3,1,0,0,0,1,4,1,1,1,1
7692,0,6,12,5,6,2,1,0,0,0,1,6,0,1,1,1
7692,0,6,12,5,7,2,1,0,0,0,1,6,6,1,1,1
7692,0,6,12,6,7,2,1,0,0,0,1,6,15,2,1,1
7692,0,6,13,6,7,2,1,0,0,0,1,7,15,1,1,1
7693,0,6,10,6,1,3,1,0,0,0,1,9,1,1,0,1
7693,0,6,10,6,2,3,1,0,0,0,1,8,0,1,0,1
7693,0,6,10,6,2,3,1,0,0,0,1,6,0,2,0,1
7693,0,6,11,6,2,2,1,0,0,0,1,6,0,2,0,1
7694,0,4,7,1,1,0,2,0,0,0,1,7,2,2,3,1
7694,0,5,7,1,1,1,2,0,0,0,1,6,1,3,3,1
7697,0,3,5,2,1,1,1,0,0,0,1,6,0,1,1,1
7697,0,3,6,2,2,1,1,0,0,0,1,6,1,3,1,1
7697,0,3,6,2,2,1,1,0,0,0,1,6,1,1,1,1
7697,0,3,6,2,2,1,1,0,0,0,1,6,0,2,1,1
7702,0,1,2,1,1,0,2,0,0,0,0,6,0,1,0,1
7702,0,1,3,1,1,0,2,0,0,0,0,7,0,1,0,1
7702,0,1,3,1,2,0,2,0,0,0,0,9,0,2,0,1
7702,0,2,3,2,2,0,1,0,0,0,0,7,2,1,0,1
7703,0,6,10,6,1,0,2,0,0,0,0,7,0,1,1,2
7703,0,6,11,6,2,0,2,0,0,0,0,6,0,1,1,2
